Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,TextBlob_Polarity,TextBlob_Subjectivity,TextBlob_Sentiment
"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ",Contentment,6/23/2023 18:45, WineConnoisseur ,Instagram,"['lifewelllived', 'seniorwine']",28,55, UK,2023,6,23,18,0.5,1.0,Positive
"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ",Joy,6/24/2023 16:15, ArtisticSenior ,Twitter,"['creativityatanyage', 'seniorcreativity']",22,45, Canada,2023,6,24,16,0.3,0.5,Positive
"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ",Gratitude,6/25/2023 20:30, MemoiristSenior ,Facebook,"['lifetimeexperiences', 'seniormemoir']",35,70, USA,2023,6,25,20,0.0,0.0,Neutral
"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ",Curiosity,6/26/2023 14:00, HistoryEnthusiast ,Instagram,"['lifetimeadventure', 'seniorcuriosity']",30,60, UK,2023,6,26,14,-0.175,0.425,Negative
"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ",Contentment,6/27/2023 17:45, FamilyChefSenior ,Twitter,"['kitchenmemories', 'seniorculinary']",20,40, USA,2023,6,27,17,0.4,0.475,Positive
"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ",Joy,6/28/2023 22:15, NaturePhotographySenior ,Facebook,"['outdoorbeauty', 'seniorclicks']",18,35, UK,2023,6,28,22,0.8,0.75,Positive
"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ",Joy,6/29/2023 16:30, JazzMusicLover ,Instagram,"['timelesstunes', 'seniorjazz']",25,50, USA,2023,6,29,16,0.15,0.41666666666666663,Positive
"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ",Gratitude,6/30/2023 19:30, SeniorWordsmith ,Twitter,"['soulfulwriting', 'seniorreflections']",28,55, UK,2023,6,30,19,-0.15555555555555556,0.2888888888888889,Negative
"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ",Excitement,7/1/2023 14:00, SoloAdventurer ,Instagram,"['discovernewplaces', 'seniortravel']",30,60, USA,2023,7,1,14,0.36818181818181817,0.7272727272727273,Positive
"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ",Joy,7/2/2023 18:30, CarEnthusiastSenior ,Facebook,"['roadtripdownmemorylane', 'seniorcars']",22,45, UK,2023,7,2,18,0.0,0.0,Neutral
"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ",Joy,7/3/2023 12:45, GreenThumbSenior ,Twitter,"['gardenfriends', 'seniorgreenthumb']",28,55, Canada,2023,7,3,12,-0.25,0.3,Negative
"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ",Contentment,7/4/2023 17:00, FamilyHostSenior ,Instagram,"['heartwarmingmoments', 'seniorfamily']",35,70, USA,2023,7,4,17,0.7,0.2,Positive
"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ",Joy,7/5/2023 20:15, DanceEnthusiastSenior ,Twitter,"['dancelife', 'seniormoves']",18,35, UK,2023,7,5,20,0.0,0.0,Neutral
"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ",Joy,7/6/2023 14:30, ArtGalleryVisitor ,Facebook,"['creativeexpressions', 'seniorart']",25,50, USA,2023,7,6,14,0.0,0.0,Neutral
"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ",Joy,7/7/2023 19:45, SeniorBookClub ,Instagram,"['bookishtalks', 'seniorbookworms']",22,45, UK,2023,7,7,19,0.13636363636363635,0.5,Positive
"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ",Contentment,7/8/2023 16:00, SeniorPicnicHost ,Twitter,"['friendshipsunshine', 'seniormemories']",30,60, Canada,2023,7,8,16,0.0,0.35714285714285715,Neutral
"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ",Joy,7/9/2023 22:30, SeniorActor ,Facebook,"['stagepassion', 'seniortheater']",20,40, USA,2023,7,9,22,0.0,0.0,Neutral
"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ",Excitement,7/10/2023 14:20, SeniorHikerExplorer ,Instagram,"['naturetrailblazer', 'seniorexplorer']",28,55, UK,2023,7,10,14,0.0,0.0,Neutral
Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer ,Gratitude,7/11/2023 18:45, SeniorPhotographerExhibitor ,Twitter,"['lifeinpictures', 'seniorexhibition']",22,45, Canada,2023,7,11,18,0.0,0.0,Neutral
"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ",Excitement,7/12/2023 13:45, SeniorCyclingEnthusiast ,Facebook,"['openroadadventures', 'seniorcycling']",25,50, USA,2023,7,12,13,0.0,0.5,Neutral
"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ",Joy,7/13/2023 20:00, SeniorWineConnoisseur ,Instagram,"['agedtoperfection', 'seniorcheers']",35,70, UK,2023,7,13,20,0.39583333333333337,0.5,Positive
"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ",Joy,7/14/2023 16:15, SeniorBallroomDancer ,Twitter,"['gracefulmoves', 'seniordance']",20,40, USA,2023,7,14,16,0.0,0.0,Neutral
"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ",Joy,7/15/2023 19:30, SeniorPaintingOrganizer ,Facebook,"['communityart', 'seniorcreativity']",28,55, Canada,2023,7,15,19,0.0,0.0,Neutral
"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ",Gratitude,7/16/2023 14:00, SeniorMemoriesHost ,Instagram,"['friendshipadventures', 'seniornostalgia']",30,60, USA,2023,7,16,14,0.1,0.2,Neutral
"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ",Curiosity,7/17/2023 22:15, SeniorStargazer ,Twitter,"['celestialwonders', 'seniorastronomy']",18,35, UK,2023,7,17,22,0.0,0.0,Neutral
"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ",Joy,7/18/2023 16:30, SeniorJazzFestivalGoer ,Facebook,"['timelesstunes', 'seniorjazz']",25,50, USA,2023,7,18,16,0.13333333333333333,0.39999999999999997,Positive
"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ",Gratitude,7/19/2023 19:45, WisdomBloggerSenior ,Instagram,"['lifelessons', 'seniorblog']",22,45, UK,2023,7,19,19,0.0,0.0,Neutral
"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",Excitement,7/20/2023 17:00, SeniorCharityRunner ,Twitter,"['runforacause', 'seniorsupport']",30,60, Canada,2023,7,20,17,0.375,0.375,Positive
"Survived a challenging physics exam. Equations, you won't defeat me! ",Relief,8/1/2023 13:30, PhysicsWhizHighSchool ,Instagram,"['physicssurvivor', 'highschooladventures']",20,40, USA,2023,8,1,13,0.625,1.0,Positive
Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder ,Excitement,8/2/2023 14:45, CodeExplorerHighSchool ,Twitter,"['codingadventure', 'highschoolcoderlife']",25,50, UK,2023,8,2,14,0.75,1.0,Positive
"Joined the school debate team. Words are my weapons, and I'm ready for battle! ",Excitement,8/3/2023 12:15, DebateWarriorHighSchool ,Facebook,"['debatewarrior', 'highschooldebater']",18,35, Canada,2023,8,3,12,0.25,0.5,Positive
"Started a photography club at school. Capturing moments, one snapshot at a time! ",Joy,8/4/2023 16:30, PhotoClubHighSchool ,Instagram,"['photographyclub', 'highschoolphotographer']",22,45, USA,2023,8,4,16,0.0,0.0,Neutral
"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ",Excitement,8/5/2023 19:45, PromDreamerHighSchool ,Twitter,"['promdreams', 'highschoolfairytale']",30,60, Canada,2023,8,5,19,0.0,0.0,Neutral
Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! ,Positive,8/6/2023 14:00, OutdoorClassHighSchool ,Facebook,"['outdoorclassroom', 'highschoolexplorer']",28,55, USA,2023,8,6,14,0.375,0.5,Positive
"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",Embarrassed,8/7/2023 19:45, PaintSpillHighSchool ,Instagram,"['artisticmishaps', 'highschoolart']",22,45, UK,2023,8,7,19,0.2857142857142857,0.5357142857142857,Positive
Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,Excitement,8/8/2023 16:00, SkateProHighSchool ,Twitter,"['skaterlife', 'highschoolskater']",30,60, Canada,2023,8,8,16,1.0,1.0,Positive
Bonding with friends over the latest K-pop sensation. Fangirling at its finest! ,Joy,8/9/2023 22:30, KpopFangirlHighSchool ,Facebook,"['kpopfangirl', 'highschoolmusic']",20,40, USA,2023,8,9,22,0.625,0.9,Positive
Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! ,Joy,8/10/2023 14:20, ChemistryWizardHighSchool ,Instagram,"['chemistrywizard', 'highschoolscientist']",28,55, UK,2023,8,10,14,-0.125,0.1,Negative
Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,Joy,8/11/2023 18:45, BirthdayPartyPlannerHighSchool ,Twitter,"['birthdayparty', 'highschoolcelebration']",22,45, Canada,2023,8,11,18,0.9375,0.95,Positive
"Joined the drama club to unleash my inner actor. Lights, camera, action! ",Excitement,8/12/2023 13:45, DramaClubStarHighSchool ,Facebook,"['dramaclubstar', 'highschoolactor']",25,50, USA,2023,8,12,13,0.0625,0.13333333333333333,Neutral
Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! ,Excitement,8/13/2023 20:00, FantasyBookNerdHighSchool ,Instagram,"['fantasybooknerd', 'highschoolreader']",35,70, UK,2023,8,13,20,0.5625,0.95,Positive
Mastering the art of the perfect doodle during boring classes. Doodles: A+! ,Joy,8/14/2023 16:15, DoodleMasterHighSchool ,Twitter,"['doodlemaster', 'highschoolart']",20,40, USA,2023,8,14,16,0.0,1.0,Neutral
Attempting to break the school record for the longest handstand. Wish me luck! ,Excitement,8/15/2023 19:30, HandstandChallengeHighSchool ,Facebook,"['handstandchallenge', 'highschoolathlete']",28,55, Canada,2023,8,15,19,0.0,0.0,Neutral
Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! ,Mischievous,8/16/2023 14:00, SnackSmugglerHighSchool ,Instagram,"['snacksmuggler', 'highschoolsnacks']",30,60, USA,2023,8,16,14,0.0,0.0,Neutral
Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,Excitement,8/17/2023 22:15, SleepoverHostHighSchool ,Twitter,"['sleepoverfun', 'highschoolmemories']",18,35, UK,2023,8,17,22,0.0,0.0,Neutral
"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",Embarrassed,8/18/2023 16:30, TikTokFailHighSchool ,Facebook,"['dancefail', 'highschooltiktok']",25,50, USA,2023,8,18,16,-0.18125,0.35000000000000003,Negative
Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! ,Embarrassed,8/19/2023 19:45, SocialMediaBlunderHighSchool ,Instagram,"['socialmediablunder', 'highschoolawkward']",22,45, UK,2023,8,19,19,-0.01666666666666668,0.6666666666666666,Neutral
Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! ,Embarrassed,8/20/2023 17:00, CrushFailHighSchool ,Twitter,"['crushfail', 'highschoolembarrassment']",30,60, Canada,2023,8,20,17,0.45,0.5,Positive
Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! ,Joy,8/21/2023 15:45, PaperPlaneExpertHighSchool ,Instagram,"['paperplaneexpert', 'highschoolart']",15,30, USA,2023,8,21,15,0.17045454545454544,0.45454545454545453,Positive
Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! ,Excitement,8/22/2023 12:30, JugglingProHighSchool ,Facebook,"['textbookjuggling', 'highschoolskills']",22,40, Canada,2023,8,22,12,0.20170454545454544,0.48484848484848486,Positive
Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,Mischievous,8/23/2023 16:45, SnackNinjaHighSchool ,Twitter,"['snackninja', 'highschoolsnacks']",28,55, USA,2023,8,23,16,0.0,0.0,Neutral
Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! ,Excitement,8/24/2023 18:20, ScavengerHuntMasterHighSchool ,Instagram,"['surpriseadventure', 'highschoolfun']",20,38, UK,2023,8,24,18,0.0,0.0,Neutral
Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! ,Joy,8/25/2023 14:15, RainDanceCelebrationHighSchool ,Facebook,"['raindance', 'highschooljoy']",25,50, Canada,2023,8,25,14,0.625,1.0,Positive
Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,Embarrassed,8/26/2023 17:30, GroupChatBlunderHighSchool ,Twitter,"['textingfail', 'highschoolawkward']",18,35, USA,2023,8,26,17,-0.625,0.3,Negative
Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? ,Embarrassed,8/27/2023 20:45, MagicFailHighSchool ,Instagram,"['magicfail', 'highschoolmagic']",22,45, UK,2023,8,27,20,0.16666666666666666,0.7666666666666666,Positive
Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! ,Joy,8/28/2023 16:00, OrigamiProHighSchool ,Twitter,"['origamimaster', 'highschoolart']",18,36, USA,2023,8,28,16,-0.36458333333333337,0.5,Negative
Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! ,Excitement,8/29/2023 13:45, HackySackChampionHighSchool ,Instagram,"['hackysackchallenge', 'highschoolathlete']",26,48, Canada,2023,8,29,13,0.3806818181818182,0.4772727272727273,Positive
Creating a secret handshake with friends. Friendship level: Expert! ,Joy,8/30/2023 17:30, SecretHandshakeHighSchool ,Facebook,"['friendshipgoals', 'highschoolmemories']",20,40, USA,2023,8,30,17,-0.5,0.7,Negative
Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! ,Excitement,8/31/2023 20:15, BurgerQuestHighSchool ,Twitter,"['burgerquest', 'highschoolfoodie']",24,42, UK,2023,8,31,20,1.0,0.3,Positive
Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! ,Joy,9/1/2023 14:45, ComedyGeniusHighSchool ,Instagram,"['standupcomedy', 'highschooltalent']",21,39, Canada,2023,9,1,14,0.0,0.0,Neutral
Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! ,Embarrassed,9/2/2023 18:30, LoveLetterBlunderHighSchool ,Facebook,"['loveletterfail', 'highschoolawkward']",17,33, USA,2023,9,2,18,-0.03125,0.6,Neutral
Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,Excitement,9/3/2023 22:00, ScienceExperimentProHighSchool ,Twitter,"['sciencegeek', 'highschoolexperiments']",23,44, UK,2023,9,3,22,0.625,1.0,Positive
Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,Joy,9/4/2023 15:15, BraceletCraftsmanHighSchool ,Instagram,"['friendshipbracelets', 'highschoolcrafts']",19,37, USA,2023,9,4,15,0.25,0.4,Positive
Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,Excitement,9/5/2023 12:30, CartwheelMasterHighSchool ,Twitter,"['cartwheelchallenge', 'highschoolathlete']",27,52, Canada,2023,9,5,12,0.625,0.5,Positive
Organizing a movie marathon with friends. Popcorn and cinematic adventures await! ,Joy,9/6/2023 16:45, MovieMarathonHostHighSchool ,Facebook,"['movienight', 'highschoolmemories']",22,43, UK,2023,9,6,16,0.0,0.2,Neutral
Experimenting with a new hair color. A bold change for a bold semester! ,Excitement,9/7/2023 18:20, HairColorExperimentHighSchool ,Instagram,"['hairexperiment', 'highschoolstyle']",20,39, USA,2023,9,7,18,0.2954545454545454,0.5959595959595959,Positive
Building a time capsule to capture memories for the future. Time-traveling emotions! ,Joy,9/8/2023 14:15, TimeCapsuleCreatorHighSchool ,Facebook,"['timecapsule', 'highschoolnostalgia']",26,48, Canada,2023,9,8,14,0.0,0.125,Neutral
Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! ,Embarrassed,9/9/2023 17:30, ClassroomBlunderHighSchool ,Twitter,"['firstdayoops', 'highschoolembarrassment']",16,32, USA,2023,9,9,17,-0.3333333333333333,0.7444444444444445,Negative
Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,Excitement,9/10/2023 20:45, SmoothieConnoisseurHighSchool ,Instagram,"['healthyliving', 'highschoolwellness']",23,42, UK,2023,9,10,20,0.3806818181818182,0.4772727272727273,Positive
Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,Sad,9/11/2023 15:45, OverwhelmedHighSchoolStudent ,Twitter,"['schoolchallenges', 'highschoolstruggles']",15,28, USA,2023,9,11,15,0.0,0.0,Neutral
Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,Hate,9/12/2023 12:30, DealingWithHateHighSchool ,Instagram,"['onlinehate', 'highschoolreality']",18,36, Canada,2023,9,12,12,-0.5083333333333333,0.8666666666666667,Negative
Had a bad day at school. Everything seems to be going wrong. ,Bad,9/13/2023 16:45, ToughDayHighSchool ,Facebook,"['badday', 'highschoolblues']",20,40, UK,2023,9,13,16,-0.5999999999999999,0.7833333333333333,Negative
Feeling down after not making the sports team. Disappointment lingers. ,Sad,9/14/2023 18:20, SportsTeamRejectionHighSchool ,Twitter,"['disappointment', 'highschoolsports']",17,34, USA,2023,9,14,18,-0.37777777777777777,0.34444444444444444,Negative
Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,Hate,9/15/2023 14:15, CafeteriaConflictHighSchool ,Instagram,"['cafeteriadrama', 'highschooltension']",21,41, Canada,2023,9,15,14,-0.6499999999999999,0.95,Negative
Received a not-so-great grade on a major project. Academic frustration setting in. ,Bad,9/16/2023 17:30, ProjectGradeDisappointmentHighSchool ,Facebook,"['academicfrustration', 'highschoolstress']",19,38, UK,2023,9,16,17,0.03125,0.25,Neutral
Dealing with a personal setback. Sometimes life throws unexpected challenges. ,Sad,9/17/2023 20:45, PersonalSetbackHighSchool ,Twitter,"['lifechallenges', 'highschoolstruggles']",22,44, USA,2023,9,17,20,0.05,0.65,Neutral
Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ,Sad,9/18/2023 22:00, LonelySaturdayHighSchool ,Instagram,"['lonelynights', 'highschoolemotions']",16,31, Canada,2023,9,18,22,-0.09999999999999999,0.3666666666666667,Neutral
Experiencing cyberbullying. Hateful messages online are disheartening. ,Hate,9/19/2023 15:15, CyberbullyingVictimHighSchool ,Facebook,"['stopcyberbullying', 'highschoolreality']",14,27, UK,2023,9,19,15,0.0,0.0,Neutral
Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. ,Bad,9/20/2023 12:30, RainyDayBluesHighSchool ,Twitter,"['badluck', 'highschoolweather']",18,35, USA,2023,9,20,12,-0.6999999999999998,0.6666666666666666,Negative
Missing an important event due to unforeseen circumstances. A day filled with sadness. ,Sad,9/21/2023 16:45, MissedOpportunityHighSchool ,Instagram,"['missedchances', 'highschoolregret']",20,39, Canada,2023,9,21,16,0.11875000000000001,0.58125,Positive
Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ,Hate,9/22/2023 18:20, RumorVictimHighSchool ,Facebook,"['rumormills', 'highschooldrama']",23,46, UK,2023,9,22,18,0.0,0.3,Neutral
Got a flat tire on the way to an important meeting. Talk about a series of bad events! ,Bad,9/23/2023 14:15, FlatTireWoesHighSchool ,Twitter,"['badluckday', 'highschoolstruggles']",25,50, USA,2023,9,23,14,-0.1666666666666666,0.5972222222222222,Negative
Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. ,Sad,9/24/2023 17:30, FriendMovingAwayHighSchool ,Instagram,"['sayinggoodbye', 'highschoolemotions']",21,42, Canada,2023,9,24,17,-0.5,1.0,Negative
Facing rejection from a dream college. Disheartened but determined to explore other paths. ,Sad,9/25/2023 20:45, CollegeRejectionHighSchool ,Facebook,"['collegedreams', 'highschooljourney']",19,37, UK,2023,9,25,20,-0.125,0.375,Negative
Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ,Hate,9/26/2023 14:15, GamingToxicityHighSchool ,Twitter,"['onlinegaming', 'highschoolgamer']",16,32, USA,2023,9,26,14,0.3,0.2,Positive
Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ,Bad,9/27/2023 17:30, BadHairDayBluesHighSchool ,Instagram,"['badhairday', 'highschoolconfidence']",18,36, Canada,2023,9,27,17,-0.6999999999999998,0.6666666666666666,Negative
Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ,Sad,9/28/2023 22:00, ProjectFailureDespairHighSchool ,Facebook,"['projectstruggles', 'highschoolhardships']",21,41, UK,2023,9,28,22,-0.18194444444444446,0.44722222222222224,Negative
Experiencing hate comments for expressing personal opinions. Online negativity prevails. ,Hate,9/29/2023 15:45, OpinionsHateHighSchool ,Twitter,"['onlineopinions', 'highschoolcriticism']",24,48, USA,2023,9,29,15,-0.4,0.6,Negative
Having a string of bad luck with constant technology malfunctions. Tech troubles galore! ,Bad,9/30/2023 18:20, TechMalfunctionWoesHighSchool ,Instagram,"['techissues', 'highschooltech']",22,43, Canada,2023,9,30,18,-0.3499999999999999,0.5,Negative
Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. ,Sad,10/1/2023 14:15, MissedEventBluesHighSchool ,Facebook,"['missedmoments', 'highschoolregret']",20,39, UK,2023,10,1,14,0.043750000000000004,0.58125,Neutral
Trying out a new study technique for upcoming exams. Exploring different learning strategies. ,Neutral,10/2/2023 16:45, StudyTechniqueExperimentHighSchool ,Instagram,"['studystrategies', 'highschoolexams']",23,42, USA,2023,10,2,16,0.06818181818181818,0.5272727272727272,Neutral
Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ,Neutral,10/3/2023 12:30, CommunityCleanupHighSchool ,Twitter,"['environmentalefforts', 'highschoolcommunity']",26,50, Canada,2023,10,3,12,0.0,0.0,Neutral
Sharing favorite book recommendations with classmates. Building a mini book club. ,Neutral,10/4/2023 18:20, BookRecommendationsHighSchool ,Facebook,"['bookclub', 'highschoolreads']",19,38, UK,2023,10,4,18,0.5,1.0,Positive
Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. ,Neutral,10/5/2023 14:15, BakeSaleRecipeExperimentHighSchool ,Instagram,"['bakingadventures', 'highschoolbakes']",21,43, USA,2023,10,5,14,0.13636363636363635,0.45454545454545453,Positive
Collaborating on a school project with peers. Teamwork makes the dream work. ,Neutral,10/6/2023 17:30, SchoolProjectCollaborationHighSchool ,Twitter,"['teamwork', 'highschoolprojects']",18,36, Canada,2023,10,6,17,0.0,0.0,Neutral
Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ,Neutral,10/7/2023 20:45, ExtracurricularExplorationHighSchool ,Instagram,"['schoolclubs', 'highschoolinterests']",22,45, UK,2023,10,7,20,0.13636363636363635,0.45454545454545453,Positive
Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ,Neutral,10/8/2023 15:15, PartTimeJobExplorationHighSchool ,Facebook,"['careerdevelopment', 'highschooljobs']",24,48, USA,2023,10,8,15,0.13636363636363635,0.45454545454545453,Positive
Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,Neutral,10/9/2023 22:00, SchoolAssemblyParticipationHighSchool ,Twitter,"['schoolevents', 'highschoolconnectivity']",20,40, Canada,2023,10,9,22,0.0,0.0,Neutral
Exploring a new hobby of photography during free time. Capturing moments through a lens. ,Neutral,10/10/2023 14:15, PhotographyHobbyHighSchool ,Instagram,"['photographyjourney', 'highschoolhobbies']",25,49, UK,2023,10,10,14,0.2681818181818182,0.6272727272727273,Positive
Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. ,Neutral,10/11/2023 16:45, ScienceFairParticipationHighSchool ,Facebook,"['sciencefair', 'highschoolscience']",19,37, USA,2023,10,11,16,0.5375,0.95,Positive
Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ,Neutral,10/12/2023 18:20, TimeManagementWorkshopHighSchool ,Twitter,"['efficiencygoals', 'highschoolskills']",23,44, Canada,2023,10,12,18,0.0,0.0,Neutral
Volunteering at a local charity event to give back to the community. Contributing to social causes. ,Neutral,10/13/2023 12:30, CharityEventVolunteerHighSchool ,Instagram,"['communityservice', 'highschoolvolunteer']",20,39, UK,2023,10,13,12,0.011111111111111112,0.022222222222222223,Neutral
Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. ,Neutral,10/14/2023 17:30, GroupProjectCollaborationHighSchool ,Facebook,"['teamspirit', 'highschoolprojects']",18,35, USA,2023,10,14,17,0.1,0.1,Neutral
Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. ,Neutral,10/15/2023 20:45, DebateClubParticipationHighSchool ,Twitter,"['debateskills', 'highschoolintellect']",22,43, Canada,2023,10,15,20,0.15,0.6000000000000001,Positive
Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! ,Happy,10/16/2023 15:45, BirthdaySurpriseHighSchool ,Instagram,"['surpriseparty', 'highschoolcelebration']",27,52, UK,2023,10,16,15,0.0,0.0,Neutral
Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! ,Happy,10/17/2023 12:30, CodingSuccessHighSchool ,Twitter,"['codingtriumph', 'highschooltech']",24,48, USA,2023,10,17,12,0.6875,0.975,Positive
Attending a school talent show to support classmates. Applauding the diverse talents on display! ,Happy,10/18/2023 16:45, TalentShowSupportHighSchool ,Facebook,"['talentshow', 'highschoolentertainment']",19,38, Canada,2023,10,18,16,0.0,0.0,Neutral
"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ",Happy,10/19/2023 18:20, WeekendHikeHighSchool ,Instagram,"['natureadventures', 'highschoolfriends']",21,42, UK,2023,10,19,18,0.5056818181818181,0.5272727272727273,Positive
Winning a friendly sports competition against rival schools. Victory celebrations in full swing! ,Happy,10/20/2023 14:15, SportsVictoryHighSchool ,Twitter,"['sportstriumph', 'highschoolathletics']",26,50, USA,2023,10,20,14,0.4375,0.6,Positive
Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! ,Happy,10/21/2023 17:30, PenPalConnectionHighSchool ,Facebook,"['globalfriendship', 'highschoolcorrespondence']",23,45, Canada,2023,10,21,17,0.0,1.0,Neutral
Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! ,Happy,10/22/2023 20:45, MuralCreationHighSchool ,Instagram,"['artcollaboration', 'highschoolcreativity']",22,43, UK,2023,10,22,20,1.0,1.0,Positive
